09/07/2004;05.00.00;0,6;932;-200;3,9;707;58;1011;61;1509;554;26,6;42,8;1,4713
09/07/2004;07.00.00;2,9;1264;-200;18,1;1241;228;609;129;1989;1280;27;37,3;1,3081
09/07/2004;16.00.00;1,5;961;-200;10,2;985;115;845;139;1554;677;32,4;19,1;0,915
09/07/2004;17.00.00;2,3;1009;-200;14;1116;202;779;180;1602;877;32,2;17,1;0,8124
10/07/2004;02.00.00;1;940;-200;6,7;845;57;845;70;1539;704;21,6;51,9;1,3254
10/07/2004;05.00.00;0,4;877;-200;4;711;41;1018;45;1475;580;21,7;52;1,3313
10/07/2004;07.00.00;0,9;958;-200;5,9;805;92;886;74;1551;835;22;51;1,3296
10/07/2004;08.00.00;1,1;959;-200;6,8;848;91;859;84;1572;739;25;41,6;1,301
10/07/2004;15.00.00;0,6;835;-200;4,4;731;39;1108;54;1323;438;33,1;18,3;0,9081
10/07/2004;17.00.00;0,7;833;-200;5,5;786;48;1064;69;1328;453;31,8;18,7;0,8624
10/07/2004;20.00.00;1,3;970;-200;8;900;70;856;77;1559;647;26,1;33,7;1,1228
11/07/2004;02.00.00;0,5;853;-200;4,1;716;37;994;51;1423;647;22;45,8;1,1965
11/07/2004;04.00.00;0,4;796;-200;2,7;636;30;1092;40;1387;576;20,6;50,3;1,2041
12/07/2004;04.00.00;-200;780;-200;1,8;568;24;1200;34;1331;501;19,9;51,3;1,1803
12/07/2004;20.00.00;2,8;980;-200;10,9;1009;175;786;112;1625;986;23,3;34,5;0,9768
13/07/2004;02.00.00;0,5;751;-200;2;587;43;1165;50;1353;678;18,4;53,4;1,117
13/07/2004;06.00.00;1,3;873;-200;7,3;871;101;871;62;1528;887;16,2;57,4;1,0515
13/07/2004;10.00.00;2,8;1064;-200;14,3;1126;272;711;139;1656;1361;26,4;29,9;1,0138
13/07/2004;15.00.00;1,3;843;-200;6,4;830;89;995;72;1339;577;30,1;19,4;0,8157
13/07/2004;23.00.00;1,9;971;-200;11;1014;155;788;111;1585;1115;24,3;31,1;0,9316
14/07/2004;00.00.00;1,4;927;-200;8,8;930;108;840;89;1522;1026;23,6;33,8;0,9685
14/07/2004;11.00.00;1,8;932;-200;11,3;1026;195;851;122;1523;944;33,4;17,1;0,8627
15/07/2004;04.00.00;-200;797;-200;2,5;621;23;1105;37;1303;562;21,6;44;1,1225
15/07/2004;08.00.00;4;1291;-200;25,2;1434;306;526;151;2239;1494;22,9;47,9;1,3208
15/07/2004;17.00.00;3,2;1164;-200;20,3;1306;259;648;198;1886;1218;35,5;19,1;1,0888
16/07/2004;13.00.00;2,1;1003;-200;11,9;1047;120;769;120;1578;782;36,5;16,7;1,0045
16/07/2004;18.00.00;4;1190;-200;23,7;1395;287;606;206;1914;1411;35,9;17,7;1,0316
17/07/2004;07.00.00;1,3;974;-200;8,2;908;83;793;75;1546;1057;21,1;46,9;1,1585
18/07/2004;22.00.00;1,6;1147;-200;11,7;1040;123;745;102;1635;1155;29;27;1,063
19/07/2004;07.00.00;2,3;1279;-200;16,6;1197;250;599;112;1906;1518;22,9;43;1,1826
19/07/2004;12.00.00;-200;1173;-200;14,3;1127;176;709;159;1678;1194;39,1;16;1,11
20/07/2004;05.00.00;-200;981;-200;4,7;747;52;856;69;1493;1090;25,1;44;1,3794
21/07/2004;16.00.00;-200;1105;-200;10,2;984;97;767;106;1532;868;42,7;14,4;1,2092
21/07/2004;17.00.00;-200;1128;-200;11,5;1032;87;733;99;1576;876;41,6;14,5;1,1483
21/07/2004;20.00.00;3,4;1301;-200;18,6;1256;164;593;144;1914;1382;33,3;29,9;1,5079
22/07/2004;12.00.00;2,1;1210;-200;14;1118;144;658;130;1742;1422;40,1;19;1,3849
22/07/2004;20.00.00;3,7;1317;-200;21,1;1327;228;575;158;1996;1510;34,5;25,5;1,368
23/07/2004;03.00.00;0,9;954;-200;5,5;790;-200;826;-200;1564;1066;24,8;48,5;1,4953
23/07/2004;05.00.00;0,8;973;-200;5,8;802;74;806;70;1597;1139;23,6;51,5;1,4852
23/07/2004;08.00.00;3,8;1367;-200;25,5;1441;262;470;120;2283;1770;26,6;42,8;1,4675
23/07/2004;12.00.00;2,1;1168;-200;15,4;1160;140;671;132;1784;1193;40,1;17,5;1,2721
23/07/2004;14.00.00;1,5;1083;-200;12,5;1066;99;725;121;1621;912;41,9;15,2;1,2173
23/07/2004;15.00.00;1,5;1080;-200;12,3;1059;107;733;123;1622;908;43,1;13,8;1,1803
23/07/2004;17.00.00;2,1;1115;-200;14,7;1140;133;682;129;1746;1020;41,1;16,5;1,2701
25/07/2004;00.00.00;1,7;1163;-200;7,9;893;90;706;83;1760;977;23,7;69,3;2,0042
25/07/2004;04.00.00;-200;870;-200;2;581;15;1119;26;1463;450;24,1;59,6;1,7657
25/07/2004;10.00.00;0,7;908;-200;2,7;632;35;1095;46;1494;500;27;47,4;1,6661
25/07/2004;15.00.00;0,8;891;-200;3,1;655;43;1107;52;1452;486;31,5;34,5;1,5666
25/07/2004;18.00.00;1,2;989;-200;4;713;72;954;78;1552;626;27,6;47,5;1,7266
26/07/2004;03.00.00;-200;837;-200;2,2;597;-200;1129;-200;1414;478;25,9;46,3;1,524
26/07/2004;22.00.00;-200;950;-200;7;856;62;881;92;1549;780;28,4;35,8;1,3665
27/07/2004;02.00.00;-200;838;-200;4,1;719;27;949;49;1466;707;25,8;40,9;1,3377
27/07/2004;06.00.00;-200;996;-200;6,9;853;135;796;92;1621;1023;23,1;48,8;1,3638
27/07/2004;10.00.00;-200;999;-200;9,3;953;143;780;109;1600;879;29,3;31;1,2445
28/07/2004;04.00.00;-200;779;-200;3,2;663;45;1022;65;1337;671;20,5;41,2;0,9802
28/07/2004;11.00.00;-200;914;-200;10,4;994;113;872;91;1481;763;34,2;15,8;0,8371
28/07/2004;18.00.00;-200;1103;-200;17,7;1232;-200;679;-200;1732;1085;35,3;16,8;0,9448
28/07/2004;22.00.00;-200;974;-200;9,5;958;74;783;94;1528;908;27,6;27,4;0,9926
29/07/2004;08.00.00;-200;1281;-200;26,6;1469;287;491;136;2179;1669;24;36,6;1,0763
30/07/2004;00.00.00;-200;1083;-200;11,1;1019;110;677;104;1720;1087;25,7;46,1;1,5025
30/07/2004;08.00.00;-200;1380;-200;26,3;1463;297;470;150;2322;1691;24,4;49,3;1,4814
30/07/2004;12.00.00;-200;1078;-200;9,4;956;89;742;104;1628;763;36,1;24,8;1,4628
30/07/2004;16.00.00;-200;1043;-200;9,6;962;98;777;124;1554;686;39,3;18,9;1,318
31/07/2004;10.00.00;3,4;1272;-200;15,7;1170;215;620;160;1957;1347;32,8;33,4;1,633
31/07/2004;16.00.00;1,1;976;-200;6,9;852;47;866;77;1467;559;40,4;19,8;1,4724
01/08/2004;06.00.00;0,4;872;-200;2,6;627;24;997;30;1530;670;23,3;62;1,7547
02/08/2004;09.00.00;1,9;1180;-200;11,5;1031;163;633;124;1866;1067;28,4;50,7;1,9329
02/08/2004;20.00.00;1,7;1079;-200;11,8;1042;87;697;116;1773;846;30,5;38,2;1,6376
02/08/2004;23.00.00;0,1;1097;-200;9,4;956;58;708;93;1724;818;27,1;49,4;1,7398
03/08/2004;00.00.00;0,1;1075;-200;8,1;904;44;720;74;1692;777;26,4;52,2;1,7708
03/08/2004;09.00.00;-200;1298;-200;17,2;1215;253;539;185;2068;1404;29,1;45,5;1,7998
05/08/2004;22.00.00;-200;971;-200;5,5;789;61;816;70;1594;879;23,1;70,1;1,9582
06/08/2004;00.00.00;-200;1058;-200;7,2;867;93;731;80;1685;1048;22,1;72,6;1,9105
06/08/2004;11.00.00;2,6;1218;-200;15,6;1168;206;607;117;2000;1451;29,3;48,4;1,9367
06/08/2004;17.00.00;1,1;970;-200;7,9;894;57;761;64;1649;756;32,5;40,6;1,9481
06/08/2004;18.00.00;2,1;1100;-200;11,7;1038;109;668;92;1873;1080;29,8;45,2;1,8642
07/08/2004;01.00.00;1,2;925;-200;6,4;831;57;789;57;1662;975;23,4;64,9;1,843
07/08/2004;22.00.00;1,9;1030;-200;10,3;988;84;686;95;1751;829;27,3;49,4;1,7602
08/08/2004;00.00.00;1,5;963;-200;7,4;872;65;767;69;1617;803;25,7;54,1;1,7546
08/08/2004;01.00.00;1,1;918;-200;5,8;805;43;816;55;1571;759;25,4;55,1;1,7628
08/08/2004;07.00.00;0,6;835;-200;2,8;638;31;1024;38;1506;655;24,3;58,4;1,7508
09/08/2004;08.00.00;2,5;1185;-200;15,1;1152;96;578;42;2003;1274;25,5;59,7;1,9193
09/08/2004;09.00.00;2,4;1168;-200;14,7;1138;16;585;5;1946;1336;27,7;52,5;1,9138
09/08/2004;11.00.00;1,2;983;-200;8;897;42;800;39;1608;804;32,7;34,1;1,6592
09/08/2004;17.00.00;1,5;-200;-200;-200;-200;65;-200;75;-200;-200;-200;-200;-200
10/08/2004;00.00.00;1;1035;-200;7;859;33;732;49;1680;996;27,4;55;1,9827
10/08/2004;14.00.00;1;950;-200;5,4;783;52;914;62;1443;525;38;24;1,5686
12/08/2004;07.00.00;1,7;1139;-200;11;1013;87;672;60;1932;1034;26,4;61,7;2,0929
13/08/2004;06.00.00;0,8;940;-200;4;709;47;956;52;1641;588;25,2;67,1;2,1164
13/08/2004;20.00.00;1,1;919;-200;5,7;796;62;870;80;1538;560;28,1;41,1;1,535
13/08/2004;22.00.00;1,2;957;-200;5,1;767;57;867;74;1534;577;26,6;50,4;1,724
14/08/2004;02.00.00;0,6;847;-200;2,5;618;30;1075;42;1442;529;25,1;55,3;1,733
14/08/2004;09.00.00;0,9;913;-200;4,7;749;54;911;58;1535;742;28;43,4;1,6162
14/08/2004;11.00.00;1;922;-200;4;712;52;924;57;1494;609;35;29;1,6017
14/08/2004;18.00.00;0,9;964;-200;5,1;769;40;873;56;1546;572;35,2;32,1;1,7898
14/08/2004;22.00.00;1;935;-200;5,2;774;43;825;53;1562;687;27,1;48,2;1,7075
15/08/2004;08.00.00;0,7;875;-200;3,5;682;34;983;36;1457;611;23,9;56,3;1,6489
15/08/2004;23.00.00;0,9;892;-200;5;766;38;880;55;1399;797;28,3;34,1;1,2951
16/08/2004;19.00.00;1,3;969;-200;6,8;850;70;857;77;1503;695;31,7;28,2;1,2962
19/08/2004;07.00.00;1,4;1083;-200;7,8;889;72;725;56;1734;918;27,6;52,1;1,8936
19/08/2004;09.00.00;1;1012;-200;6,3;824;31;803;39;1612;710;31;42,9;1,8909
19/08/2004;10.00.00;1,2;1031;-200;6,5;834;47;793;47;1640;737;32,5;39,4;1,8982
19/08/2004;17.00.00;1,7;1091;-200;9,3;953;51;723;63;1688;853;39,6;24,3;1,7255
20/08/2004;14.00.00;-200;924;-200;3,3;673;-200;960;-200;1522;520;35;35,5;1,962
20/08/2004;19.00.00;-200;984;-200;5,7;800;-200;836;-200;1607;610;30,8;43,1;1,8761
21/08/2004;02.00.00;-200;863;-200;3,9;707;-200;927;-200;1407;537;25;47,3;1,4771
21/08/2004;07.00.00;-200;826;-200;3,8;698;-200;1017;-200;1331;542;25,7;36,9;1,1991
21/08/2004;15.00.00;-200;833;-200;3;649;-200;1142;-200;1354;437;26,9;35,2;1,2334
21/08/2004;16.00.00;-200;856;-200;3,5;684;-200;1023;-200;1368;520;28,1;34,2;1,2802
22/08/2004;06.00.00;-200;791;-200;2,8;638;-200;1038;-200;1389;698;18,6;67,4;1,4302
22/08/2004;22.00.00;-200;922;-200;6,1;818;-200;826;-200;1454;848;25,7;38,5;1,2548
22/08/2004;23.00.00;-200;902;-200;5,5;790;-200;856;-200;1428;799;24,7;41,6;1,2751
23/08/2004;16.00.00;1,1;857;-200;5,2;775;45;979;55;1258;512;37,3;15,4;0,9692
23/08/2004;21.00.00;1,4;928;-200;6,5;837;62;808;80;1410;871;27;30,7;1,079
24/08/2004;04.00.00;0,4;762;-200;1,7;563;12;1181;21;1208;492;21,7;42,6;1,0907
25/08/2004;00.00.00;1,5;1016;-200;6,8;849;99;729;84;1609;872;26;48;1,5899
25/08/2004;09.00.00;2,9;1252;-200;15,6;1168;193;557;107;1938;1352;28,1;47,4;1,7753
26/08/2004;00.00.00;1,5;969;-200;7;857;75;753;84;1485;821;24,3;43,3;1,2973
27/08/2004;16.00.00;1,6;-200;-200;-200;-200;96;-200;92;-200;-200;-200;-200;-200
27/08/2004;19.00.00;2,3;-200;-200;-200;-200;128;-200;116;-200;-200;-200;-200;-200
27/08/2004;22.00.00;1,7;-200;-200;-200;-200;97;-200;99;-200;-200;-200;-200;-200
28/08/2004;09.00.00;1,7;977;-200;8,3;913;104;744;81;1512;977;24,7;41,8;1,2839
29/08/2004;00.00.00;-200;1062;-200;6,4;829;-200;714;-200;1592;846;24,5;56,3;1,7026
29/08/2004;05.00.00;-200;894;-200;3,5;681;-200;843;-200;1476;765;21,2;66,4;1,6468
29/08/2004;20.00.00;-200;1116;-200;11,8;1044;-200;613;-200;1694;954;28,3;39,2;1,4826
29/08/2004;22.00.00;-200;1085;-200;9,2;948;-200;680;-200;1635;880;26,2;46,8;1,5669
30/08/2004;02.00.00;-200;859;-200;2,9;646;-200;951;-200;1376;607;23,7;56,2;1,6255
30/08/2004;03.00.00;-200;813;-200;1,8;566;-200;1123;-200;1328;501;24,8;52,2;1,6086
30/08/2004;15.00.00;-200;1111;-200;13,1;1088;-200;635;-200;1719;884;33;31,4;1,5583
30/08/2004;16.00.00;-200;1125;-200;12,2;1056;-200;645;-200;1716;929;33,8;29,2;1,5143
31/08/2004;00.00.00;-200;926;-200;5,1;769;-200;836;-200;1467;801;24;55,6;1,6381
31/08/2004;21.00.00;2,1;1095;-200;11,5;1032;187;621;98;1730;984;25,7;48,7;1,5825
03/09/2004;01.00.00;-200;1004;-200;8,5;921;-200;699;-200;1495;1092;24,9;47,9;1,4855
03/09/2004;03.00.00;-200;868;-200;3,1;657;-200;921;-200;1356;764;25,2;47,9;1,5129
03/09/2004;06.00.00;-200;905;-200;5,1;766;-200;842;-200;1438;818;22,9;56,2;1,5522
03/09/2004;10.00.00;-200;1311;-200;18,9;1267;-200;524;-200;1941;1662;31,4;34,5;1,5599
03/09/2004;13.00.00;-200;1048;-200;11,2;1021;-200;698;-200;1570;846;35,1;23,2;1,2884
03/09/2004;19.00.00;4,9;1424;-200;24,5;1417;-200;488;-200;2092;1674;33,2;30,1;1,5095
04/09/2004;01.00.00;1,2;1006;-200;6,7;845;-200;738;-200;1430;978;25,8;45,4;1,487
04/09/2004;05.00.00;0,8;958;-200;4,6;744;-200;809;-200;1419;903;22,1;54,5;1,4337
04/09/2004;11.00.00;2,3;1226;-200;12,9;1080;-200;622;-200;1697;1188;34,8;27,1;1,4837
04/09/2004;17.00.00;2,4;1159;-200;12,3;1059;-200;664;-200;1580;945;39,5;18,5;1,3076
05/09/2004;01.00.00;3;1194;-200;18,5;1255;-200;555;-200;1694;1452;27,2;33,3;1,1788
05/09/2004;16.00.00;0,8;823;-200;2,7;633;-200;1228;-200;1103;366;33;17,5;0,8683
05/09/2004;18.00.00;1,1;880;-200;4,3;728;-200;1046;-200;1167;514;31,6;18;0,8243
05/09/2004;22.00.00;1,7;1008;-200;6,7;845;-200;832;-200;1349;856;26,3;29,5;0,9959
05/09/2004;23.00.00;1,3;965;-200;5,1;769;-200;878;-200;1315;667;25,9;32,9;1,0826
06/09/2004;01.00.00;1;921;-200;3,2;666;-200;954;-200;1288;480;24,8;40,1;1,2378
06/09/2004;11.00.00;1,4;977;-200;6,6;840;-200;827;-200;1390;736;29,2;29,1;1,1586
07/09/2004;09.00.00;2,1;1081;-200;10,2;983;145;703;64;1546;1079;27,3;38,3;1,3669
07/09/2004;14.00.00;1,4;948;-200;7,9;893;-200;828;-200;1374;768;31,5;21,5;0,9768
07/09/2004;22.00.00;-200;1055;-200;10;979;-200;694;-200;1517;1086;25,4;35,2;1,1288
07/09/2004;23.00.00;-200;-200;-200;-200;-200;-200;-200;-200;-200;-200;-200;-200;-200
08/09/2004;04.00.00;-200;-200;-200;-200;-200;-200;-200;-200;-200;-200;-200;-200;-200
08/09/2004;07.00.00;-200;-200;-200;-200;-200;-200;-200;-200;-200;-200;-200;-200;-200
08/09/2004;10.00.00;-200;-200;-200;-200;-200;-200;-200;-200;-200;-200;-200;-200;-200
08/09/2004;19.00.00;4,7;1383;-200;24,1;1406;502;824;176;1582;1678;29,9;22,3;0,9235
08/09/2004;21.00.00;2,8;1221;-200;15,8;1174;344;874;155;1481;1413;26,8;28,9;1,0019
08/09/2004;22.00.00;2,6;1226;-200;14,6;1138;307;862;146;1481;1419;25,1;32,3;1,0131
08/09/2004;23.00.00;2;1100;-200;10,6;999;251;984;131;1361;1145;25,4;30,5;0,9722
09/09/2004;00.00.00;1,4;999;-200;7,5;879;180;1114;119;1261;960;24,9;28,3;0,8775
09/09/2004;11.00.00;2,2;1156;-200;14,8;1142;387;907;143;1490;1188;34,9;18,5;1,0189
09/09/2004;12.00.00;1,7;1054;-200;12,6;1071;252;1006;116;1380;940;37,1;15;0,9297
10/09/2004;04.00.00;0,4;866;-200;2,9;644;49;1162;41;1218;629;24,5;38,5;1,1688
10/09/2004;08.00.00;4,1;1417;-200;28,3;1511;606;587;147;1975;1676;22,9;41,3;1,1383
10/09/2004;14.00.00;1,9;1086;-200;12,6;1070;276;907;135;1423;924;33;20,1;0,9959
11/09/2004;04.00.00;-200;849;-200;2,3;607;-200;1189;-200;1190;544;23,5;40,9;1,1677
11/09/2004;19.00.00;-200;1283;-200;13,9;1112;-200;719;-200;1583;1071;29,3;32,6;1,3105
12/09/2004;02.00.00;-200;1108;-200;8,4;917;-200;797;-200;1495;1129;22;55,8;1,4585
13/09/2004;04.00.00;-200;875;-200;4;713;-200;1027;-200;1436;809;19,4;73,4;1,6417
13/09/2004;05.00.00;-200;940;-200;5,5;789;-200;917;-200;1473;914;19,5;72;1,6118
14/09/2004;03.00.00;-200;863;-200;3,9;703;-200;1032;-200;1403;791;20,8;62,1;1,5044
14/09/2004;17.00.00;-200;1506;-200;26,7;1471;-200;518;-200;2200;1530;28;52,7;1,9604
15/09/2004;01.00.00;-200;886;-200;2,6;627;-200;1082;-200;1405;694;21,4;74;1,8683
15/09/2004;13.00.00;-200;1289;-200;17,2;1217;-200;599;-200;1975;1374;24,1;65,5;1,9371
15/09/2004;21.00.00;1,9;1074;-200;9,2;946;219;767;93;1635;1079;23,1;62,8;1,7562
16/09/2004;10.00.00;2,5;1171;-200;13;1083;390;695;96;1758;1276;22,9;59,1;1,633
16/09/2004;12.00.00;1,7;1021;-200;10;979;248;798;95;1580;958;21,1;58,3;1,4444
17/09/2004;23.00.00;1,3;927;-200;6,3;826;173;1021;94;1331;734;22,1;42,8;1,1265
18/09/2004;00.00.00;1,4;936;-200;6,7;844;186;978;96;1365;776;22,1;43,5;1,1443
18/09/2004;07.00.00;1,2;913;-200;6,4;830;173;980;82;1371;757;20;50,7;1,1724
18/09/2004;11.00.00;1,2;895;-200;5,2;776;178;1024;82;1274;640;26,6;30,7;1,0501
18/09/2004;13.00.00;1,6;953;-200;7,6;881;210;926;79;1339;704;27,6;28,7;1,0406
19/09/2004;00.00.00;2,2;1149;-200;10,5;996;255;754;104;1534;1177;21,3;50,5;1,2652
19/09/2004;03.00.00;1,2;949;-200;7,8;890;-200;854;-200;1484;884;18,8;59,8;1,2847
19/09/2004;16.00.00;1,8;1045;-200;8,3;910;193;878;106;1385;742;34,6;22,4;1,212
20/09/2004;19.00.00;6,5;1476;-200;34,9;1663;681;473;225;2167;1785;28,1;32,4;1,2173
21/09/2004;04.00.00;0,4;814;-200;2,1;589;42;1119;36;1246;565;20,8;55,9;1,3581
21/09/2004;13.00.00;3,8;1277;-200;19,3;1277;401;586;188;1846;1226;29,4;36,4;1,4718
22/09/2004;14.00.00;2,2;1132;-200;12,1;1052;233;680;117;1609;944;28,5;37,3;1,4291
23/09/2004;09.00.00;2,7;1290;-200;18,1;1244;293;604;103;1853;1415;25;50,8;1,5903
23/09/2004;10.00.00;2,4;1215;-200;14,8;1141;334;631;118;1766;1285;26,3;48,1;1,6199
23/09/2004;20.00.00;3,3;1247;-200;16,9;1206;313;600;148;1785;1233;26,2;48,7;1,6256
24/09/2004;14.00.00;4,2;1442;-200;24;1403;496;518;145;2026;1551;25,6;48,3;1,558
24/09/2004;15.00.00;3,3;1358;-200;19,3;1277;403;563;123;1892;1429;25,7;47,8;1,5548
24/09/2004;19.00.00;2,9;1103;-200;10,5;997;293;736;109;1552;914;15,6;75,7;1,3345
25/09/2004;22.00.00;2,2;1002;-200;10,3;989;279;840;99;1358;1011;17,8;36,5;0,7366
26/09/2004;21.00.00;1,8;963;-200;7,7;887;268;853;112;1311;938;18,7;39,7;0,8482
27/09/2004;07.00.00;5,5;1372;-200;26,9;1477;799;542;132;1973;1556;15;57,7;0,9778
27/09/2004;13.00.00;1,9;937;-200;9,1;942;226;852;90;1276;773;22,3;29,5;0,7838
27/09/2004;16.00.00;2;1020;-200;11,8;1042;251;788;112;1401;927;24,2;27,2;0,8128
28/09/2004;01.00.00;0,8;802;-200;3,5;680;105;1091;73;1137;756;15,3;51,9;0,8982
29/09/2004;04.00.00;-200;789;-200;2,2;596;62;1145;48;1161;698;14,6;62,1;1,0236
30/09/2004;00.00.00;0,9;947;-200;5,7;798;108;869;79;1276;943;19,4;50,3;1,1201
02/10/2004;01.00.00;-200;1134;-200;8,4;914;-200;699;-200;1512;1097;20,6;63,4;1,519
02/10/2004;10.00.00;-200;1243;-200;10,5;997;-200;648;-200;1587;1155;24,2;51,9;1,5426
02/10/2004;12.00.00;-200;1278;-200;12,1;1053;-200;630;-200;1641;1153;25,8;47,8;1,5662
02/10/2004;15.00.00;-200;1199;-200;8,7;928;-200;704;-200;1533;890;25,7;48,8;1,5913
02/10/2004;16.00.00;-200;1236;-200;9,6;962;-200;690;-200;1589;946;26,5;45,9;1,5626
02/10/2004;18.00.00;-200;1299;-200;12,7;1072;-200;617;-200;1688;1107;24,4;52,5;1,583
03/10/2004;05.00.00;-200;906;-200;3,3;672;-200;948;-200;1377;742;20,1;65,3;1,5153
03/10/2004;08.00.00;-200;1055;-200;5,6;795;-200;800;-200;1476;927;20,4;64,1;1,5178
03/10/2004;12.00.00;-200;1229;-200;11,3;1025;-200;663;-200;1588;1073;26,6;43,7;1,5031
04/10/2004;08.00.00;-200;1257;-200;20,1;1299;-200;550;-200;1864;1302;18,5;67;1,4135
05/10/2004;00.00.00;-200;968;-200;6,4;831;-200;810;-200;1425;961;20;63,1;1,4592
05/10/2004;02.00.00;-200;820;-200;2,5;620;-200;1081;-200;1270;703;20,8;58,8;1,4305
05/10/2004;05.00.00;-200;887;-200;4,1;717;-200;955;-200;1334;786;17,6;69,5;1,3889
05/10/2004;11.00.00;-200;1377;-200;19,3;1276;-200;539;-200;1790;1666;26;43,8;1,4499
05/10/2004;14.00.00;-200;1301;-200;17,1;1212;-200;575;-200;1717;1332;28,4;37,6;1,4282
06/10/2004;02.00.00;-200;950;-200;4,6;743;-200;841;-200;1377;895;19,3;68,4;1,513
06/10/2004;05.00.00;-200;917;-200;3,6;686;-200;933;-200;1304;805;18,3;68,5;1,4291
06/10/2004;09.00.00;-200;1528;-200;25,8;1449;-200;473;-200;2039;1756;20,4;61,2;1,447
06/10/2004;21.00.00;-200;1336;-200;16,8;1204;-200;542;-200;1759;1490;22,4;57,9;1,5449
07/10/2004;16.00.00;2,9;1342;-200;15,3;1157;267;572;87;1707;1195;28,6;37,6;1,4468
07/10/2004;17.00.00;5,4;1623;-200;28,8;1522;398;447;111;2110;1618;28;38,5;1,437
07/10/2004;23.00.00;1,7;1162;-200;10,8;1008;183;658;60;1556;1160;20,9;61,3;1,4923
08/10/2004;03.00.00;0,7;931;-200;3,3;670;-200;931;-200;1326;792;18,7;68,5;1,4586
08/10/2004;11.00.00;3,7;1468;-200;21;1323;530;496;105;1913;1641;24,4;52,5;1,5807
08/10/2004;13.00.00;3,6;1400;-200;21,2;1331;366;520;100;1916;1465;27,7;39,2;1,4356
09/10/2004;05.00.00;1,3;1157;-200;7,8;890;154;681;53;1549;1054;20,8;66,7;1,6201
09/10/2004;08.00.00;3,2;1453;-200;20,1;1298;470;489;69;1940;1497;21,5;63,7;1,6186
09/10/2004;10.00.00;3,6;1512;-200;19,5;1282;450;498;95;1899;1554;26;48,2;1,598
10/10/2004;00.00.00;3,7;1520;-200;17,2;1217;409;552;103;1812;1357;24,7;56,9;1,7438
10/10/2004;06.00.00;1,2;1082;-200;6,3;825;163;753;59;1526;930;21,3;69,1;1,7275
10/10/2004;08.00.00;1,1;1049;-200;6,3;826;150;765;51;1521;917;22,2;65,2;1,7256
10/10/2004;12.00.00;2,3;1228;-200;9,3;952;301;668;81;1622;1110;24,5;58,8;1,7838
10/10/2004;19.00.00;2,2;1169;-200;8,3;910;334;726;87;1563;992;21,1;68,3;1,6914
11/10/2004;06.00.00;1,1;1041;-200;7,2;865;164;757;53;1486;902;18,6;74,9;1,5918
12/10/2004;01.00.00;1;898;-200;4,6;742;93;915;50;1345;796;18,1;65,2;1,343
12/10/2004;02.00.00;0,5;809;-200;2,1;593;58;1134;44;1277;647;18,3;65,1;1,3529
12/10/2004;18.00.00;-200;1037;-200;12,1;1053;-200;708;-200;1480;958;16,5;56,2;1,0455
13/10/2004;14.00.00;-200;943;-200;7,2;864;-200;831;-200;1297;814;17,4;48,3;0,955
13/10/2004;17.00.00;-200;1044;-200;11,2;1022;-200;726;-200;1454;983;15,2;55,9;0,9572
14/10/2004;01.00.00;-200;786;-200;2,2;602;-200;1146;-200;1123;584;15;56,4;0,9554
14/10/2004;02.00.00;-200;740;-200;1,1;506;-200;1333;-200;1074;469;14,9;56,4;0,9474
14/10/2004;18.00.00;-200;1211;-200;14,6;1135;-200;615;-200;1682;1234;18,8;60,8;1,3036
15/10/2004;14.00.00;-200;1067;-200;13;1085;-200;684;-200;1548;985;23,3;40,4;1,1421
15/10/2004;17.00.00;-200;1319;-200;24,9;1426;-200;509;-200;1938;1491;20,9;48,5;1,1878
15/10/2004;18.00.00;-200;1255;-200;21,7;1342;-200;539;-200;1875;1396;19,8;53,1;1,216
16/10/2004;08.00.00;-200;1124;-200;12,2;1057;-200;667;-200;1569;1091;15,9;70,4;1,2658
16/10/2004;11.00.00;-200;944;-200;8,3;910;-200;828;-200;1342;777;22;38,9;1,0154
17/10/2004;05.00.00;-200;786;-200;1,7;558;-200;1217;-200;1179;434;15;71;1,2032
17/10/2004;07.00.00;-200;789;-200;2,3;604;-200;1181;-200;1171;467;15,9;62,1;1,1103
18/10/2004;02.00.00;-200;788;-200;2,4;614;-200;1116;-200;1177;625;14,8;64,7;1,0788
18/10/2004;18.00.00;-200;1612;-200;38,8;1745;-200;398;-200;2357;1834;19,3;59;1,3077
19/10/2004;02.00.00;-200;951;-200;6,5;835;-200;788;-200;1354;887;14,1;76,7;1,2273
19/10/2004;06.00.00;-200;1117;-200;11,5;1031;-200;669;-200;1528;1107;15,2;73,4;1,2626
19/10/2004;08.00.00;-200;1583;-200;37,9;1726;-200;404;-200;2316;1818;15,8;71,7;1,278
19/10/2004;10.00.00;-200;1399;-200;24,5;1416;-200;485;-200;1894;1671;17,6;64,9;1,2925
19/10/2004;18.00.00;-200;1428;-200;23,6;1393;-200;490;-200;1976;1608;21,2;61,7;1,5309
20/10/2004;01.00.00;-200;1103;-200;10;979;-200;666;-200;1520;1156;19,5;69,7;1,5596
20/10/2004;04.00.00;-200;1069;-200;8,8;931;-200;688;-200;1508;1044;18,7;73,4;1,5701
20/10/2004;18.00.00;7,7;1835;-200;40;1770;826;358;172;2474;2073;23,9;61,8;1,8088
21/10/2004;13.00.00;2,6;1263;-200;14,8;1143;-200;578;-200;1736;1310;26,6;49,3;1,6872
